id, region_id, county_id,code,community_type,name,name_ext
2217, 30, 10, 11, 2, Stare Miasto, gmina wiejska 
2218, 30, 10, 12, 3, Ślesin, gmina miejsko-wiejska 
2219, 30, 10, 13, 2, Wierzbinek, gmina wiejska 
2220, 30, 10, 14, 2, Wilczyn, gmina wiejska 
2221, 30, 11, 01, 1, Kościan, gmina miejska 
2222, 30, 11, 02, 3, Czempiń, gmina miejsko-wiejska 
2223, 30, 11, 03, 2, Kościan, gmina wiejska 
2224, 30, 11, 04, 3, Krzywiń, gmina miejsko-wiejska 
2225, 30, 11, 05, 3, Śmigiel, gmina miejsko-wiejska 
2226, 30, 12, 01, 1, Sulmierzyce, gmina miejska 
2227, 30, 12, 02, 3, Kobylin, gmina miejsko-wiejska 
2228, 30, 12, 03, 3, Koźmin Wielkopolski, gmina miejsko-wiejska 
2229, 30, 12, 04, 3, Krotoszyn, gmina miejsko-wiejska 
2230, 30, 12, 05, 2, Rozdrażew, gmina wiejska 
2231, 30, 12, 06, 3, Zduny, gmina miejsko-wiejska 
2232, 30, 13, 01, 2, Krzemieniewo, gmina wiejska 
2233, 30, 13, 02, 2, Lipno, gmina wiejska 
2234, 30, 13, 03, 3, Osieczna, gmina miejsko-wiejska 
2235, 30, 13, 04, 3, Rydzyna, gmina miejsko-wiejska 
2236, 30, 13, 05, 2, Święciechowa, gmina wiejska 
2237, 30, 13, 06, 2, Wijewo, gmina wiejska 
2238, 30, 13, 07, 2, Włoszakowice, gmina wiejska 
2239, 30, 14, 01, 2, Chrzypsko Wielkie, gmina wiejska 
2240, 30, 14, 02, 2, Kwilcz, gmina wiejska 
2241, 30, 14, 03, 3, Międzychód, gmina miejsko-wiejska 
2242, 30, 14, 04, 3, Sieraków, gmina miejsko-wiejska 
2243, 30, 15, 01, 2, Kuślin, gmina wiejska 
2244, 30, 15, 02, 3, Lwówek, gmina miejsko-wiejska 
2245, 30, 15, 03, 2, Miedzichowo, gmina wiejska 
2246, 30, 15, 04, 3, Nowy Tomyśl, gmina miejsko-wiejska 
2247, 30, 15, 05, 3, Opalenica, gmina miejsko-wiejska 
2248, 30, 15, 06, 3, Zbąszyń, gmina miejsko-wiejska 
2249, 30, 16, 01, 3, Oborniki, gmina miejsko-wiejska 
2250, 30, 16, 02, 3, Rogoźno, gmina miejsko-wiejska 
2251, 30, 16, 03, 2, Ryczywół, gmina wiejska 
2252, 30, 17, 01, 1, Ostrów Wielkopolski, gmina miejska 
2253, 30, 17, 02, 3, Nowe Skalmierzyce, gmina miejsko-wiejska 
2254, 30, 17, 03, 3, Odolanów, gmina miejsko-wiejska 
2255, 30, 17, 04, 2, Ostrów Wielkopolski, gmina wiejska 
2256, 30, 17, 05, 2, Przygodzice, gmina wiejska 
2257, 30, 17, 06, 3, Raszków, gmina miejsko-wiejska 
2258, 30, 17, 07, 2, Sieroszewice, gmina wiejska 
2259, 30, 17, 08, 2, Sośnie, gmina wiejska 
2260, 30, 18, 01, 2, Czajków, gmina wiejska 
2261, 30, 18, 02, 2, Doruchów, gmina wiejska 
2262, 30, 18, 03, 3, Grabów nad Prosną, gmina miejsko-wiejska 
2263, 30, 18, 04, 2, Kobyla Góra, gmina wiejska 
2264, 30, 18, 05, 2, Kraszewice, gmina wiejska 
2265, 30, 18, 06, 3, Mikstat, gmina miejsko-wiejska 
2266, 30, 18, 07, 3, Ostrzeszów, gmina miejsko-wiejska 
2267, 30, 19, 01, 1, Piła, gmina miejska 
2268, 30, 19, 02, 2, Białośliwie, gmina wiejska 
2269, 30, 19, 03, 2, Kaczory, gmina wiejska 
2270, 30, 19, 04, 3, Łobżenica, gmina miejsko-wiejska 
2271, 30, 19, 05, 2, Miasteczko Krajeńskie, gmina wiejska 
2272, 30, 19, 06, 2, Szydłowo, gmina wiejska 
2273, 30, 19, 07, 3, Ujście, gmina miejsko-wiejska 
2274, 30, 19, 08, 3, Wyrzysk, gmina miejsko-wiejska 
2275, 30, 19, 09, 3, Wysoka, gmina miejsko-wiejska 
2276, 30, 20, 01, 2, Chocz, gmina wiejska 
2277, 30, 20, 02, 2, Czermin, gmina wiejska 
2278, 30, 20, 03, 2, Dobrzyca, gmina wiejska 
2279, 30, 20, 04, 2, Gizałki, gmina wiejska 
2280, 30, 20, 05, 2, Gołuchów, gmina wiejska 
2281, 30, 20, 06, 3, Pleszew, gmina miejsko-wiejska 
2282, 30, 21, 01, 1, Luboń, gmina miejska 
2283, 30, 21, 02, 1, Puszczykowo, gmina miejska 
2284, 30, 21, 03, 3, Buk, gmina miejsko-wiejska 
2285, 30, 21, 04, 2, Czerwonak, gmina wiejska 
2286, 30, 21, 05, 2, Dopiewo, gmina wiejska 
2287, 30, 21, 06, 2, Kleszczewo, gmina wiejska 
2288, 30, 21, 07, 2, Komorniki, gmina wiejska 
2289, 30, 21, 08, 3, Kostrzyn, gmina miejsko-wiejska 
2290, 30, 21, 09, 3, Kórnik, gmina miejsko-wiejska 
2291, 30, 21, 10, 3, Mosina, gmina miejsko-wiejska 
2292, 30, 21, 11, 3, Murowana Goślina, gmina miejsko-wiejska 
2293, 30, 21, 12, 3, Pobiedziska, gmina miejsko-wiejska 
2294, 30, 21, 13, 2, Rokietnica, gmina wiejska 
2295, 30, 21, 14, 3, Stęszew, gmina miejsko-wiejska 
2296, 30, 21, 15, 2, Suchy Las, gmina wiejska 
2297, 30, 21, 16, 3, Swarzędz, gmina miejsko-wiejska 
2298, 30, 21, 17, 2, Tarnowo Podgórne, gmina wiejska 
2299, 30, 22, 01, 3, Bojanowo, gmina miejsko-wiejska 
2300, 30, 22, 02, 3, Jutrosin, gmina miejsko-wiejska 
2301, 30, 22, 03, 3, Miejska Górka, gmina miejsko-wiejska 
2302, 30, 22, 04, 2, Pakosław, gmina wiejska 
2303, 30, 22, 05, 3, Rawicz, gmina miejsko-wiejska 
2304, 30, 23, 01, 1, Słupca, gmina miejska 
2305, 30, 23, 02, 2, Lądek, gmina wiejska 
2306, 30, 23, 03, 2, Orchowo, gmina wiejska 
2307, 30, 23, 04, 2, Ostrowite, gmina wiejska 
2308, 30, 23, 05, 2, Powidz, gmina wiejska 
2309, 30, 23, 06, 2, Słupca, gmina wiejska 
2310, 30, 23, 07, 2, Strzałkowo, gmina wiejska 
2311, 30, 23, 08, 3, Zagórów, gmina miejsko-wiejska 
2312, 30, 24, 01, 1, Obrzycko, gmina miejska 
2313, 30, 24, 02, 2, Duszniki, gmina wiejska 
2314, 30, 24, 03, 2, Kaźmierz, gmina wiejska 
2315, 30, 24, 04, 2, Obrzycko, gmina wiejska 
2316, 30, 24, 05, 3, Ostroróg, gmina miejsko-wiejska 
2317, 30, 24, 06, 3, Pniewy, gmina miejsko-wiejska 
2318, 30, 24, 07, 3, Szamotuły, gmina miejsko-wiejska 
2319, 30, 24, 08, 3, Wronki, gmina miejsko-wiejska 
2320, 30, 25, 01, 2, Dominowo, gmina wiejska 
2321, 30, 25, 02, 2, Krzykosy, gmina wiejska 
2322, 30, 25, 03, 2, Nowe Miasto nad Wartą, gmina wiejska 
2323, 30, 25, 04, 3, Środa Wielkopolska, gmina miejsko-wiejska 
2324, 30, 25, 05, 2, Zaniemyśl, gmina wiejska 
2325, 30, 26, 01, 2, Brodnica, gmina wiejska 
2326, 30, 26, 02, 3, Dolsk, gmina miejsko-wiejska 
2327, 30, 26, 03, 3, Książ Wielkopolski, gmina miejsko-wiejska 
2328, 30, 26, 04, 3, Śrem, gmina miejsko-wiejska 
2329, 30, 27, 01, 1, Turek, gmina miejska 
2330, 30, 27, 02, 2, Brudzew, gmina wiejska 
2331, 30, 27, 03, 3, Dobra, gmina miejsko-wiejska 
2332, 30, 27, 04, 2, Kawęczyn, gmina wiejska 
2333, 30, 27, 05, 2, Malanów, gmina wiejska 
2334, 30, 27, 06, 2, Przykona, gmina wiejska 
2335, 30, 27, 07, 3, Tuliszków, gmina miejsko-wiejska 
2336, 30, 27, 08, 2, Turek, gmina wiejska 
2337, 30, 27, 09, 2, Władysławów, gmina wiejska 
2338, 30, 28, 01, 1, Wągrowiec, gmina miejska 
2339, 30, 28, 02, 2, Damasławek, gmina wiejska 
2340, 30, 28, 03, 3, Gołańcz, gmina miejsko-wiejska 
2341, 30, 28, 04, 2, Mieścisko, gmina wiejska 
2342, 30, 28, 05, 3, Skoki, gmina miejsko-wiejska 
2343, 30, 28, 06, 2, Wapno, gmina wiejska 
2344, 30, 28, 07, 2, Wągrowiec, gmina wiejska 
2345, 30, 29, 01, 2, Przemęt, gmina wiejska 
2346, 30, 29, 02, 2, Siedlec, gmina wiejska 
2347, 30, 29, 03, 3, Wolsztyn, gmina miejsko-wiejska 
2348, 30, 30, 01, 2, Kołaczkowo, gmina wiejska 
2349, 30, 30, 02, 3, Miłosław, gmina miejsko-wiejska 
2350, 30, 30, 03, 3, Nekla, gmina miejsko-wiejska 
2351, 30, 30, 04, 3, Pyzdry, gmina miejsko-wiejska 
2352, 30, 30, 05, 3, Września, gmina miejsko-wiejska 
2353, 30, 31, 01, 1, Złotów, gmina miejska 
2354, 30, 31, 02, 3, Jastrowie, gmina miejsko-wiejska 
2355, 30, 31, 03, 3, Krajenka, gmina miejsko-wiejska 
2356, 30, 31, 04, 2, Lipka, gmina wiejska 
2357, 30, 31, 05, 3, Okonek, gmina miejsko-wiejska 
2358, 30, 31, 06, 2, Tarnówka, gmina wiejska 
2359, 30, 31, 07, 2, Zakrzewo, gmina wiejska 
2360, 30, 31, 08, 2, Złotów, gmina wiejska 
2361, 30, 61, 01, 1, Kalisz, gmina miejska 
2362, 30, 62, 01, 1, Konin, gmina miejska 
2363, 30, 63, 01, 1, Leszno, gmina miejska 
2364, 30, 64, 01, 1, Poznań, gmina miejska 
2365, 32, 01, 01, 1, Białogard, gmina miejska 
2366, 32, 01, 02, 2, Białogard, gmina wiejska 
2367, 32, 01, 03, 3, Karlino, gmina miejsko-wiejska 
2368, 32, 01, 04, 2, Tychowo, gmina wiejska 
2369, 32, 02, 01, 2, Bierzwnik, gmina wiejska 
2370, 32, 02, 02, 3, Choszczno, gmina miejsko-wiejska 
2371, 32, 02, 03, 3, Drawno, gmina miejsko-wiejska 
2372, 32, 02, 04, 2, Krzęcin, gmina wiejska 
2373, 32, 02, 05, 3, Pełczyce, gmina miejsko-wiejska 
2374, 32, 02, 06, 3, Recz, gmina miejsko-wiejska 
2375, 32, 03, 01, 3, Czaplinek, gmina miejsko-wiejska 
2376, 32, 03, 02, 3, Drawsko Pomorskie, gmina miejsko-wiejska 
2377, 32, 03, 03, 3, Kalisz Pomorski, gmina miejsko-wiejska 
2378, 32, 03, 04, 2, Ostrowice, gmina wiejska 
2379, 32, 03, 05, 2, Wierzchowo, gmina wiejska 
2380, 32, 03, 06, 3, Złocieniec, gmina miejsko-wiejska 
2381, 32, 04, 02, 3, Goleniów, gmina miejsko-wiejska 
2382, 32, 04, 03, 3, Maszewo, gmina miejsko-wiejska 
2383, 32, 04, 04, 3, Nowogard, gmina miejsko-wiejska 
2384, 32, 04, 05, 2, Osina, gmina wiejska 
2385, 32, 04, 06, 2, Przybiernów, gmina wiejska 
2386, 32, 04, 07, 2, Stepnica, gmina wiejska 
2387, 32, 05, 01, 2, Brojce, gmina wiejska 
2388, 32, 05, 02, 3, Gryfice, gmina miejsko-wiejska 
2389, 32, 05, 03, 2, Karnice, gmina wiejska 
2390, 32, 05, 04, 3, Płoty, gmina miejsko-wiejska 
2391, 32, 05, 07, 2, Rewal, gmina wiejska 
2392, 32, 05, 08, 3, Trzebiatów, gmina miejsko-wiejska 
2393, 32, 06, 01, 2, Banie, gmina wiejska 
2394, 32, 06, 02, 3, Cedynia, gmina miejsko-wiejska 
2395, 32, 06, 03, 3, Chojna, gmina miejsko-wiejska 
2396, 32, 06, 04, 3, Gryfino, gmina miejsko-wiejska 
2397, 32, 06, 05, 3, Mieszkowice, gmina miejsko-wiejska 
2398, 32, 06, 06, 3, Moryń, gmina miejsko-wiejska 
2399, 32, 06, 07, 2, Stare Czarnowo, gmina wiejska 
2400, 32, 06, 08, 3, Trzcińsko-Zdrój, gmina miejsko-wiejska 
2401, 32, 06, 09, 2, Widuchowa, gmina wiejska 
2402, 32, 07, 01, 3, Dziwnów, gmina miejsko-wiejska 
2403, 32, 07, 02, 3, Golczewo, gmina miejsko-wiejska 
2404, 32, 07, 03, 3, Kamień Pomorski, gmina miejsko-wiejska 
2405, 32, 07, 04, 3, Międzyzdroje, gmina miejsko-wiejska 
2406, 32, 07, 05, 2, Świerzno, gmina wiejska 
2407, 32, 07, 06, 3, Wolin, gmina miejsko-wiejska 
2408, 32, 08, 01, 1, Kołobrzeg, gmina miejska 
2409, 32, 08, 02, 2, Dygowo, gmina wiejska 
2410, 32, 08, 03, 2, Gościno, gmina wiejska 
2411, 32, 08, 04, 2, Kołobrzeg, gmina wiejska 
2412, 32, 08, 05, 2, Rymań, gmina wiejska 
2413, 32, 08, 06, 2, Siemyśl, gmina wiejska 
2414, 32, 08, 07, 2, Ustronie Morskie, gmina wiejska 
2415, 32, 09, 01, 2, Będzino, gmina wiejska 
2416, 32, 09, 02, 2, Biesiekierz, gmina wiejska 
2417, 32, 09, 03, 3, Bobolice, gmina miejsko-wiejska 
2418, 32, 09, 04, 2, Manowo, gmina wiejska 
2419, 32, 09, 05, 2, Mielno, gmina wiejska 
2420, 32, 09, 06, 3, Polanów, gmina miejsko-wiejska 
2421, 32, 09, 07, 3, Sianów, gmina miejsko-wiejska 
2422, 32, 09, 08, 2, Świeszyno, gmina wiejska 
2423, 32, 10, 01, 3, Barlinek, gmina miejsko-wiejska 
2424, 32, 10, 02, 2, Boleszkowice, gmina wiejska 
2425, 32, 10, 03, 3, Dębno, gmina miejsko-wiejska 
2426, 32, 10, 04, 3, Myślibórz, gmina miejsko-wiejska 
2427, 32, 10, 05, 2, Nowogródek Pomorski, gmina wiejska 
2428, 32, 11, 01, 2, Dobra (Szczecińska), gmina wiejska 
2429, 32, 11, 02, 2, Kołbaskowo, gmina wiejska 
2430, 32, 11, 03, 3, Nowe Warpno, gmina miejsko-wiejska 
2431, 32, 11, 04, 3, Police, gmina miejsko-wiejska 
2432, 32, 12, 01, 2, Bielice, gmina wiejska 
2433, 32, 12, 02, 2, Kozielice, gmina wiejska 
2434, 32, 12, 03, 3, Lipiany, gmina miejsko-wiejska 
2435, 32, 12, 04, 2, Przelewice, gmina wiejska 
2436, 32, 12, 05, 3, Pyrzyce, gmina miejsko-wiejska 
2437, 32, 12, 06, 2, Warnice, gmina wiejska 
2438, 32, 13, 01, 1, Darłowo, gmina miejska 
2439, 32, 13, 02, 1, Sławno, gmina miejska 
2440, 32, 13, 03, 2, Darłowo, gmina wiejska 
2441, 32, 13, 04, 2, Malechowo, gmina wiejska 
2442, 32, 13, 05, 2, Postomino, gmina wiejska 
2443, 32, 13, 06, 2, Sławno, gmina wiejska 
2444, 32, 14, 01, 1, Stargard Szczeciński, gmina miejska 
2445, 32, 14, 02, 3, Chociwel, gmina miejsko-wiejska 
2446, 32, 14, 03, 3, Dobrzany, gmina miejsko-wiejska 
2447, 32, 14, 04, 2, Dolice, gmina wiejska 
2448, 32, 14, 05, 3, Ińsko, gmina miejsko-wiejska 
2449, 32, 14, 06, 2, Kobylanka, gmina wiejska 
2450, 32, 14, 08, 2, Marianowo, gmina wiejska 
2451, 32, 14, 09, 2, Stara Dąbrowa, gmina wiejska 
2452, 32, 14, 10, 2, Stargard Szczeciński, gmina wiejska 
2453, 32, 14, 11, 3, Suchań, gmina miejsko-wiejska 
2454, 32, 15, 01, 1, Szczecinek, gmina miejska 
2455, 32, 15, 02, 3, Barwice, gmina miejsko-wiejska 
2456, 32, 15, 03, 3, Biały Bór, gmina miejsko-wiejska 
2457, 32, 15, 04, 3, Borne Sulinowo, gmina miejsko-wiejska 
2458, 32, 15, 05, 2, Grzmiąca, gmina wiejska 
2459, 32, 15, 06, 2, Szczecinek, gmina wiejska 
2460, 32, 16, 01, 1, Świdwin, gmina miejska 
2461, 32, 16, 02, 2, Brzeżno, gmina wiejska 
2462, 32, 16, 03, 3, Połczyn-Zdrój, gmina miejsko-wiejska 
2463, 32, 16, 04, 2, Rąbino, gmina wiejska 
2464, 32, 16, 05, 2, Sławoborze, gmina wiejska 
2465, 32, 16, 06, 2, Świdwin, gmina wiejska 
2466, 32, 17, 01, 1, Wałcz, gmina miejska 
2467, 32, 17, 02, 3, Człopa, gmina miejsko-wiejska 
2468, 32, 17, 03, 3, Mirosławiec, gmina miejsko-wiejska 
2469, 32, 17, 04, 3, Tuczno, gmina miejsko-wiejska 
2470, 32, 17, 05, 2, Wałcz, gmina wiejska 
2471, 32, 18, 01, 3, Dobra, gmina miejsko-wiejska 
2472, 32, 18, 02, 3, Łobez, gmina miejsko-wiejska 
2473, 32, 18, 03, 2, Radowo Małe, gmina wiejska 
2474, 32, 18, 04, 3, Resko, gmina miejsko-wiejska 
2475, 32, 18, 05, 3, Węgorzyno, gmina miejsko-wiejska 
2476, 32, 61, 01, 1, Koszalin, gmina miejska 
2477, 32, 62, 01, 1, Szczecin, gmina miejska 
2478, 32, 63, 01, 1, Świnoujście, gmina miejska 
